employee_id,team,manager_id,survey_date,tenure_months,q1_expectations,q2_tools,q3_best_work,q4_recognition,q5_care_about_me,q6_dev_support,q7_my_opinions_count,q8_mission_importance,q9_team_quality,q10_best_friend,q11_progress_feedback,q12_learning_growth,engagement_score_avg,nps_style_score
E1030,Marketing,M4,2023-07-01,49,2.9379784123298247,4.525405417265236,3.7086639165803224,3.2089514626717497,3.6849909994029306,4.880004451803801,3.625265439088644,4.250917532746734,3.4883306069991686,4.530545294946534,4.479855417153143,5.0,4.03,-100
E1030,Marketing,M4,2023-10-01,52,3.8771052381505493,4.468058363330535,4.068647277677261,4.90711024730411,3.4968173286738886,4.521503719014097,3.8637118927183227,3.9550682760240514,4.064226739113861,4.176568277498674,3.9186396698146293,4.150299228219368,4.12,30
E1030,Marketing,M4,2024-01-01,55,5.0,4.689814779930653,4.608408214747827,3.6811223317832904,3.377531420240173,4.668710390766427,4.613232754770856,5.0,3.5772135618215395,3.839315941247757,2.852361086232196,3.725270225757389,4.14,20
E1030,Marketing,M4,2024-04-01,58,4.697599357405613,3.6734532345402613,4.448335856640576,3.866647825801532,4.2268399197550925,3.196616027129033,4.0596466147437305,1.906204820369494,3.8691726892866107,2.858668729399402,4.844196161582771,4.544185146935158,3.85,50
E1030,Marketing,M4,2024-07-01,61,4.326669687376256,5.0,3.3357584354226137,5.0,4.652534094982269,3.834411298946738,4.794934103028061,3.225594541311856,3.422840086930629,3.5739871937322096,3.6297156043551895,3.2604096500678232,4.0,50
E1030,Marketing,M4,2024-10-01,64,4.856158146966727,3.818801919741118,4.246753477849816,3.6007540435104235,2.725577689616038,4.189040150873995,2.6614215172061564,3.951956167740172,3.0421794728170326,5.0,4.637953905522306,4.074027653890036,3.9,90
E1031,Customer Success,M3,2023-01-01,50,4.884594674358268,3.407578815773985,4.380435565069065,4.1398673036031,4.184814056933569,4.890647450074738,4.512744471945862,4.202106563977516,2.841578794640193,3.3279675933043755,3.914103746482993,4.0653606619936555,4.06,90
E1031,Customer Success,M3,2023-04-01,53,3.2088573927282535,5.0,5.0,4.421482824274738,4.050425802898621,3.851453721069194,3.333657077984435,4.054236362963204,4.180426778099926,3.130767597162863,4.233923492071428,3.8913186658226757,4.03,100
E1031,Customer Success,M3,2023-07-01,56,2.6645347094858263,3.3977304924543485,3.710476126604849,5.0,4.389587187173631,3.0651629016300763,4.3402254025923455,2.9168872077431445,4.7578837377209515,3.670212743727485,3.9344546678825805,4.928057653279533,3.9,10
E1031,Customer Success,M3,2023-10-01,59,3.098985501991025,3.022017270420906,3.5914804715577966,4.726865195713522,2.9364577471662106,2.0174910813226017,3.684188799113701,4.386218559937644,4.8401832248171806,3.6757870465402207,3.712001375018798,4.807730513979023,3.71,70
E1031,Customer Success,M3,2024-01-01,62,2.691180810213206,3.7280354573718935,4.133296722947541,4.314453104899524,3.6431353147663823,4.024108708194089,2.2581708526109074,3.539226111366306,4.317456098788127,3.3123941760217246,4.0412889551127185,4.312810750561889,3.69,10
E1031,Customer Success,M3,2024-04-01,65,3.7602155593995645,4.1193246396975995,3.326087204300771,3.8553721042127673,4.427151318712456,4.109881072677904,3.5894281113052453,4.156951483003555,4.500226853445633,2.5650411049957658,4.811351845469129,3.7646216829232495,3.92,20
E1031,Customer Success,M3,2024-07-01,68,4.2978429532681615,4.838072846551659,3.039828411938674,3.5033912983007176,3.798015912887007,3.4513725352129003,5.0,3.400259534321245,3.6111172543591934,4.143072322122084,3.158495331746738,3.7230235017706153,3.83,50
E1031,Customer Success,M3,2024-10-01,71,4.222217282875123,3.766997716932242,3.934629198770036,3.6294675212861405,2.939870783573463,4.225115247937467,5.0,4.012881141548407,4.157684882073284,4.484905928581801,3.1114686524173107,5.0,4.04,70
E1032,Marketing,M10,2023-01-01,35,4.141630157495961,5.0,3.4868769031332074,5.0,4.542608845824348,4.387128060096651,4.163817118047204,3.8260299673478855,4.840372160931711,4.098251908893633,2.6230512074889933,3.2179694768050986,4.11,-100
E1032,Marketing,M10,2023-04-01,38,3.869907973465077,4.216999288215889,3.9603880577700727,4.853279552855565,2.634228695172963,4.100511555553612,2.727414542228992,4.531798606838918,3.933878899890598,4.293726980416882,3.3952819275871637,4.895625452160425,3.95,50
E1032,Marketing,M10,2023-07-01,41,4.729207264841196,4.4084810121083216,3.9093379271955913,4.405900099706592,3.505175202408856,4.598888961314499,5.0,4.749427391985431,3.4892782711348134,4.252992122091172,3.0948009193689465,4.400673217822973,4.21,30
E1032,Marketing,M10,2023-10-01,44,4.3154223890037775,2.691128562327485,3.1867513092613455,3.801802772279363,3.789398177001422,3.1533661452068364,4.2722851105465285,4.176031526258359,3.8640116076150366,3.470945949889146,4.734094988491594,5.0,3.87,50
E1032,Marketing,M10,2024-01-01,47,3.661506961307424,3.5714831579916257,4.343845365788398,3.7493794341771096,3.902421959535736,4.5177572062072695,2.663450738744895,4.922811627396868,4.050876367030539,3.711954798806474,3.9375360920449856,3.9737005485143633,3.92,0
E1032,Marketing,M10,2024-04-01,50,2.7881590875885522,5.0,4.028927942589433,4.310101491313163,4.6660848394018295,3.2851862797077898,4.33143032932466,3.8126512363708445,4.592739542651546,2.510940805753953,3.9306339898311116,3.5780255409512267,3.9,70
E1032,Marketing,M10,2024-07-01,53,4.3025840654439085,4.3290309311577415,3.5046618736245816,3.5014782950767698,3.922534242009869,3.3723504408793543,4.589388586816488,3.7415549596867876,1.965108246474851,3.737624560364736,3.2730193254092192,2.858106929177338,3.59,0
E1032,Marketing,M10,2024-10-01,56,3.1338013532441993,4.076585930283079,4.930048579773762,4.219229131705486,3.575447628248982,4.319132936619492,3.6786367828467057,3.513779741585799,3.191946132236911,2.7737198352737966,3.7270534054083884,4.110637442944093,3.77,100
E1033,Finance,M21,2023-01-01,49,3.9323634309895774,3.708823150436849,3.3379777575122533,4.425772334179478,3.0780076560373906,4.5432195396904325,3.298448086751293,3.4732953338528754,2.973250366569026,3.6490184971800543,4.682718720934585,4.36093966191077,3.79,90
E1033,Finance,M21,2023-04-01,52,4.684895478419625,4.365499782153755,3.2274311200287418,3.76844754297071,3.4538606096177764,4.931402432827328,3.162247947501582,4.625588382572378,4.625067709076139,5.0,3.713219385159352,4.498625511706114,4.17,-100
E1033,Finance,M21,2023-07-01,55,5.0,3.567650826146412,2.9254718267273483,2.6839929762645656,4.498898420202932,2.6817948543589916,3.739376662943454,4.306119230927273,4.12962287578094,4.297811404928921,4.1556028990605975,4.895206069319375,3.91,50
E1033,Finance,M21,2023-10-01,58,3.333378533482842,3.526103403079028,3.459138388310423,4.581134268303827,4.630279011876544,4.315857723522956,4.82844556682295,3.1753713928365337,5.0,5.0,4.514935398072023,5.0,4.28,100
E1033,Finance,M21,2024-01-01,61,2.8403637546255585,3.632886304616144,3.4852875775226333,4.50503552663014,3.264901482278498,4.53024660453624,4.959375300797699,4.4866420300588,4.1986257165630505,3.3084886613694757,3.4072043237122447,4.8747332337076665,3.96,100
E1033,Finance,M21,2024-04-01,64,4.545544302733733,3.9726863364357192,3.7074633179638767,2.5819344888220366,3.2504033069208926,5.0,3.1036811002982736,4.132635874854756,4.705210781236639,3.121554132398395,4.129297332346758,4.656540876257458,3.91,-100
E1033,Finance,M21,2024-07-01,67,4.008749525335075,5.0,2.8319805187852634,4.741109970918715,3.879038783822475,4.540344108385672,4.308915006189472,3.4867906620230027,4.160297474721538,2.699468984021199,4.422273250399976,4.208710926193368,4.02,-50
E1033,Finance,M21,2024-10-01,70,4.447062118050171,4.740682827561005,4.257333888146798,4.103662593858793,3.3832521643370956,3.5014454654456646,4.830714234124132,5.0,3.833322694581562,4.032201923077292,3.3667699375043636,4.820929791687211,4.19,50
E1034,Marketing,M29,2023-01-01,57,4.465791776584245,5.0,3.3851738459741827,3.735394470687248,4.162012145767901,4.452542676408039,3.8490326537166575,3.38892723668241,4.6169852702464995,4.504794753781907,3.3586081296053925,4.948809960773847,4.16,0
E1034,Marketing,M29,2023-04-01,60,4.819139096437622,4.094007548073455,4.0557185036632255,4.387840439781135,3.396807850820619,4.021022035414857,2.493331518773574,4.613518951852055,2.9069547442906982,5.0,3.768915934223485,3.851833112648176,3.95,70
E1034,Marketing,M29,2023-07-01,63,3.560586265740846,3.7983727882545466,4.992971941603626,2.2585339404254445,4.893875770261731,4.236616436771196,3.1550848464999492,3.2472813248655337,5.0,3.338145184040088,3.1926546425828284,4.79612017965531,3.87,0
E1034,Marketing,M29,2023-10-01,66,4.23698701340014,3.343452096424521,4.151637482783233,3.2819731214518058,4.770574978895824,4.742959675411194,4.37240433917536,4.253162742872911,5.0,3.9997804291717576,3.172688112205439,4.314631738982615,4.14,-100
E1034,Marketing,M29,2024-01-01,69,5.0,3.2896683547699035,3.74697606331421,4.291512226671017,3.9622666056959828,3.31238749373588,4.7853004993613295,5.0,4.1372920213167355,3.3671521971848,2.9157276324625676,4.180583186854826,4.0,20
E1034,Marketing,M29,2024-04-01,72,4.77271414032138,4.332617422546767,3.9983173113568022,3.587509843747486,3.2354854570973375,4.584325928427417,4.63964013496991,2.9179891493164867,5.0,4.401849854625801,4.979716251602055,3.0605105760604197,4.13,50
E1034,Marketing,M29,2024-07-01,75,3.0439230912091926,3.8957214831628924,4.351949098826636,5.0,4.494255239670592,3.830123106231577,3.2815415546338755,4.861000400903405,3.3247062019744997,5.0,3.8009307452754433,5.0,4.16,30
E1034,Marketing,M29,2024-10-01,78,4.475251903041495,3.904103157390279,3.6364225397217114,3.761364485857744,4.299821684662666,4.054009547352401,3.584332014351906,3.8840580127776576,4.055003920803405,2.5098861339096317,4.3207176803520895,3.3141951426982352,3.82,10
E1035,Finance,M12,2023-01-01,54,3.1926673177559786,2.8188589570225027,2.7442752514924766,3.0511867478213976,3.5036853296586568,5.0,3.6318842268733573,4.124425074387622,4.28033697055443,4.091745630351094,3.9457895774918046,3.163294365480529,3.63,70
E1035,Finance,M12,2023-04-01,57,5.0,5.0,2.82213891411412,3.283179986379534,3.804132760336096,3.324823543562866,4.354175887419106,3.4902094583153707,5.0,4.833384016040517,4.14880182144255,4.718890384323813,4.15,30
E1035,Finance,M12,2023-07-01,60,4.7741302970501165,3.6052367583592297,3.4286479288206246,4.054700144078753,4.6031452871485605,4.097342279057393,2.896102462466302,3.4380228892344107,3.9482189954839355,3.947034076971919,5.0,3.0298084403207013,3.9,30
E1035,Finance,M12,2023-10-01,63,4.353912469285112,5.0,5.0,3.716921803771227,4.34400061690414,4.398832250039053,4.136837212087303,3.930808359132486,4.305182772650032,2.2274277403462204,4.477448643043842,4.088324532563377,4.16,50
E1035,Finance,M12,2024-01-01,66,3.844267572255214,5.0,3.5275461868466134,3.7178468076544786,5.0,3.4175570866051004,3.614919301944423,3.897082203598405,4.588514137490685,4.145461755147319,3.095162256993416,3.6274820058109674,3.96,20
E1035,Finance,M12,2024-04-01,69,3.574851896751452,3.945945268343868,4.298090561040881,4.292744029121581,2.7567917721661184,4.744758691292599,4.176798192197636,4.969172433315734,4.3109388291034705,4.770926070415033,4.326581718015089,4.942358029341924,4.26,50
E1035,Finance,M12,2024-07-01,72,4.365575445212445,3.931459327489967,5.0,4.622325985595925,4.401621094703089,3.1065869084231648,3.0981846677755236,4.204900837499298,4.101864838437769,3.5701142044941787,4.098687889728442,5.0,4.13,20
E1035,Finance,M12,2024-10-01,75,4.486781732185209,3.201294043173083,3.9219438209999393,3.4365234634032076,3.728610058514007,3.7104690340592503,3.6656480921771966,3.121405239618624,3.910641722937267,3.607574654206883,1.9493859169984127,5.0,3.65,-50
E1036,Marketing,M7,2023-01-01,50,4.7621387579516705,3.7365894925525027,4.013173334818419,3.1798419568777065,5.0,5.0,4.109685609772567,4.716471450929741,4.122700745253747,3.0642921927868487,3.71172364172544,4.09234957674037,4.13,70
E1036,Marketing,M7,2023-04-01,53,3.681816596879589,3.846942705795475,3.9360203097436197,3.943385051494177,4.0365809433482385,3.2575764535223795,3.498088695610445,3.1007910140100217,4.684470884780341,2.526047140711773,4.807513240321848,4.97044457808399,3.86,-100
E1036,Marketing,M7,2023-07-01,56,3.788473589112165,2.1778040385208914,3.7470826066228966,3.9550710870978265,3.2925812460497608,3.63934712433423,5.0,4.465449013611218,3.35280511993533,2.881680581283198,3.7710878776731604,3.850580254454693,3.66,90
E1036,Marketing,M7,2023-10-01,59,4.347339431154321,3.6252783012026386,4.358049702753303,5.0,4.570850715710984,3.966338044868459,3.8717946702626937,3.7503288060740902,4.826448638716501,3.560880587834088,4.031655896299988,4.0358385313167595,4.16,-100
E1036,Marketing,M7,2024-01-01,62,3.6487510650319277,3.0392741164811294,4.226082152532368,3.9572972197012315,4.350168328605599,3.626479785492583,4.854574909169133,3.3862583531517085,5.0,2.7766544431202167,4.304339045189824,4.332801477768636,3.96,30
E1036,Marketing,M7,2024-04-01,65,3.4431100524413827,4.297075756502709,4.895663068832111,2.448226812452155,4.35192136524357,2.2547104257689456,3.3240346375337544,5.0,3.5927525766255624,3.178284024913719,3.861443589710723,5.0,3.8,10
E1036,Marketing,M7,2024-07-01,68,2.717822426955782,3.264083061852459,5.0,5.0,3.927598142996801,3.13266310823135,5.0,5.0,4.475262891433563,3.431318355743806,3.9656794614133744,3.8877479432686184,4.07,-50
E1036,Marketing,M7,2024-10-01,71,4.231595913230905,5.0,4.615591928796182,3.2458367461106694,4.963547515013676,4.219192498009209,4.480946057101241,5.0,3.2218938253405143,3.9749220949054758,3.6279818140485496,2.9024984022441807,4.12,-100
E1037,HR,M3,2023-01-01,7,4.242696984323444,5.0,2.711945578845973,3.977403572265371,4.4483800545523415,4.086154741159326,3.920810363238982,3.0905485455879234,4.162950720058115,3.4702652160888516,2.467054806515013,4.836214554359612,3.87,-100
E1037,HR,M3,2023-04-01,10,4.6708700738894295,4.036162683795756,4.160352281743992,4.752022608900893,4.157037759744658,4.63281228833292,3.791762459388305,4.918388617001763,4.224550008152879,4.135836360524112,3.1109572379015775,4.2008690980111965,4.23,10
E1037,HR,M3,2023-07-01,13,3.417631557753884,3.553202091430054,3.4292370601787154,3.2536355476705427,5.0,4.9319373433918825,5.0,3.143973486311105,4.049877624937625,3.094544662357133,3.5130135859620553,3.357311111608398,3.81,10
E1037,HR,M3,2023-10-01,16,4.867708804509093,3.722639225328768,4.747865533585811,4.422884622711963,5.0,2.964389043802193,4.8814632678507595,4.802508609280509,3.3186348133810757,4.704993335531212,4.23530147411836,3.8407666180326148,4.29,-100
E1037,HR,M3,2024-01-01,19,3.4232451591196003,3.49662338398557,5.0,4.000477973270238,4.5474910010720215,3.4463704328327127,3.454102937644853,4.75738936647496,3.0552966519139275,3.70935036246631,4.023819187750562,4.077960821288037,3.92,100
E1037,HR,M3,2024-04-01,22,3.8746347004886905,4.277073846767146,4.484999029072468,4.514246281821531,3.3099373339325213,3.801091431449842,4.836334003313857,4.626253031301711,3.0389983839632553,4.246035930246541,2.6152423254376327,4.032854431442258,3.97,0
E1037,HR,M3,2024-07-01,25,5.0,3.3364750979117095,3.4159738681558927,4.534820847101002,2.920038939353248,3.5570714790804727,4.417508796307227,3.555999906617418,3.83482100895232,4.520929997220524,4.295082258475593,4.186772877406781,3.96,10
E1037,HR,M3,2024-10-01,28,3.762614404510973,4.259042780688269,3.9133871239301703,4.320463926948049,3.6521475824174154,3.8722017179343213,3.3070295452135903,3.975494672995635,3.4322993954598084,3.2201674848866046,4.181062803498771,4.148917843100362,3.84,0
E1038,Engineering,M22,2023-01-01,12,4.548011614464,3.6982121012974307,4.285636992785729,4.385558300591565,4.311341665482116,3.4220424220385004,4.104554437589832,4.254898207238263,4.005024926835559,2.539465639140241,4.112342736781436,5.0,4.06,70
E1038,Engineering,M22,2023-04-01,15,3.747972511870112,3.490346031501275,4.261343991797979,4.2186647473266,4.83491461579149,3.1194922908637785,4.511966176802495,4.4132954428760245,3.900497424141618,4.237081122545183,4.72062023711885,4.610620766019915,4.17,-50
E1038,Engineering,M22,2023-07-01,18,3.19988648154839,4.574110730728839,3.954717976477237,4.0510118686108605,4.051237893701186,3.894829907841218,4.834195247974946,3.9413974281055517,3.216317710131782,3.72452910082119,4.1250863017673325,4.860450349007936,4.04,100
E1038,Engineering,M22,2023-10-01,21,4.422166279464183,3.404625304877069,5.0,4.185342717684586,4.89277351659931,3.8937998964959397,4.373351471293814,4.587627953162883,4.852736298227979,4.740157813764758,4.610537900051084,3.779439288164124,4.4,10
E1038,Engineering,M22,2024-01-01,24,3.599777770630757,4.2328252572269385,4.6531896506387485,3.844095509456375,4.745620376000071,5.0,3.3585753566486063,3.414155507342604,3.9017374587662643,4.215328867732437,3.6328030903630646,4.946541875207001,4.13,70
E1038,Engineering,M22,2024-04-01,27,4.296846803062916,4.027612933768518,2.994863333292031,3.078928928500745,4.1967064751972645,2.507183061691615,4.708846186750851,3.8892923089393756,5.0,5.0,3.8729856515267382,3.9255640982280795,3.96,20
E1038,Engineering,M22,2024-07-01,30,4.696907059801421,5.0,2.853379659794788,2.7495371742517194,3.564575636111933,4.407916308221705,4.347811513355318,4.748840018488695,3.1602117301442845,2.3786992959217867,4.600609936711502,3.420262608924336,3.83,30
E1038,Engineering,M22,2024-10-01,33,2.5870584949279536,4.101544622171567,4.555222981753074,3.914560007515106,3.6795061296722578,3.8884464374978656,3.740592066319452,3.0563670216418832,3.4997235261066977,4.36489593350967,4.22517497896355,4.1176418641767745,3.81,0
E1039,Product,M25,2023-01-01,56,3.3033960627026344,3.872947786505033,2.476054467490002,4.124933664719773,5.0,2.968107507570526,3.5898506286775715,4.230374745097091,4.8769898440992385,3.6862427685898953,3.5154247695138725,2.621753800308742,3.69,100
E1039,Product,M25,2023-04-01,59,4.072406690515675,5.0,4.194150923375273,3.9844047145714008,4.22545761753689,3.9922355972359784,3.4308899394179093,4.5762959409743935,4.158033066178228,4.01232927635356,3.3172437809052253,4.912455552354332,4.16,100
E1039,Product,M25,2023-07-01,62,4.465291921733177,3.6129554138428888,4.701277397577356,3.6517004131303548,3.4525975552422743,3.468207817763799,2.760252012838336,4.330079666292744,2.718198585163155,3.140089318113966,2.547088393645027,3.9397512150463747,3.57,-50
E1039,Product,M25,2023-10-01,65,3.8947756778096894,3.7713126507695454,3.2701956137305968,3.1794363725943517,4.325058904482602,3.6146136478040587,4.221450825075301,3.3803259197130444,4.1267439199397575,4.912294626121245,4.4103160602749485,3.711310327248464,3.9,0
E1039,Product,M25,2024-01-01,68,4.180039279249149,3.831534377828851,4.00551612928631,3.7720722634960473,3.884965355880226,4.148465347151923,3.3046489102926344,3.288884821107015,3.028020212318152,2.879810226847403,3.1479021154456643,4.11162375476289,3.63,20
E1039,Product,M25,2024-04-01,71,3.375048739155681,4.3595301249617675,4.024299624126793,2.6220470505933626,4.458482908955183,4.567559051914197,3.3042961276156024,4.294134080026494,3.400451233813561,4.0683692637238345,3.114851115131524,2.7448254832257963,3.69,-50
E1039,Product,M25,2024-07-01,74,3.732027967270922,3.9133897376076145,3.7216242144697773,3.1711786092442082,3.720070656508204,4.188506326806514,3.9685748789142243,4.127750721419449,3.530919359682037,4.820202540301311,3.1766786644116536,4.341292207960703,3.87,100
E1039,Product,M25,2024-10-01,77,4.827323765071973,4.336635664924227,3.858233041054619,3.6301920673359147,4.725261355732379,3.003917552316829,3.3209130177342496,3.721709564155795,4.866357630258399,4.265837345228627,3.322367969042828,3.7827846062305674,3.97,-100
E1040,Sales,M3,2023-01-01,39,3.569973799132594,3.5031477054365254,4.685222690989745,3.0397798095155464,5.0,4.579760783129236,4.763603169422589,3.6759423415823194,3.8950414966446236,2.9967937298327016,3.632736315053238,4.345558393350205,3.97,20
E1040,Sales,M3,2023-04-01,42,4.907244143246977,3.224990228238284,3.7441458441103137,3.8940905458372344,3.0229475584652605,4.41394446923088,3.4932067677801735,3.8632267541760834,3.6836354396616855,3.447463045996228,3.9950685101636116,3.8490732950023845,3.79,100
E1040,Sales,M3,2023-07-01,45,3.739699482404934,3.4900768648237603,4.223667269548069,5.0,4.097921062987389,4.6972827504377905,3.026844652392576,4.110433007505638,3.2318421767202534,2.966152550727669,3.4824400147786747,4.834329534089501,3.91,50
E1040,Sales,M3,2023-10-01,48,4.665011080068751,4.170103305438079,2.9271096080770485,3.862603544028444,4.211190006231215,4.122875360705018,2.709344491563478,3.3767775063860896,3.9551455650958984,4.375403636662033,2.4627105252300376,3.886513217164099,3.73,50
E1040,Sales,M3,2024-01-01,51,4.100134138915267,4.5947283919613495,4.485000308966206,4.407799923166164,3.440041645308646,2.664398504013685,3.7248630700570193,4.701142277645992,4.975418169267102,4.49738437160845,4.300538575961214,4.265747753870176,4.18,10
E1040,Sales,M3,2024-04-01,54,3.610716877267454,3.908957794512466,5.0,3.3402093959456867,5.0,3.774580291855559,4.927802476366555,3.015229493351723,4.410132940815254,3.4842609048366646,3.009312965653069,4.152973829687662,3.97,-50
E1040,Sales,M3,2024-07-01,57,4.706630252017178,3.4085409929845527,2.9506888276791194,3.9357086649655315,3.9387952698559734,4.383823739288149,4.664716199955142,3.9584093731092542,5.0,4.156964321174704,3.75750144579517,2.8719028486280207,3.98,100
E1040,Sales,M3,2024-10-01,60,3.8161383357786827,3.764529138212205,4.6722133573970295,4.323738536846798,3.174441614857168,4.120578070487726,4.470071820210338,5.0,4.6212527771898415,4.532592658018034,4.042060196230614,4.271818403796415,4.23,10
E1041,Finance,M8,2023-01-01,23,4.874653430494311,3.0670558217642454,3.755392470948131,3.4592018758706313,4.2654071831082865,4.861155522955551,3.5821179992952485,2.3267869427713936,3.711445478482871,4.639431612412185,4.376340932064916,4.299730373467403,3.93,-50
E1041,Finance,M8,2023-04-01,26,3.804004688687864,3.1046784846461497,4.3607060251371275,3.4160027329757625,5.0,4.399355045848161,3.593546188212234,3.57203032682796,3.934939055370488,3.8323486545847754,4.781783642870968,4.130491318820832,3.99,20
E1041,Finance,M8,2023-07-01,29,3.4878577827640305,5.0,4.034515832064156,4.538187773178228,3.574241444788669,4.2541809394211665,4.2177769938002365,2.677245495532693,5.0,4.903451122645783,3.7219632786978085,3.2284111816809014,4.05,100
E1041,Finance,M8,2023-10-01,32,4.2432931296624865,4.060688389590077,4.248968263994261,4.134104177335863,4.354368692514148,5.0,4.397672243590052,3.2652411507630412,4.953793996898717,5.0,5.0,3.2135541767322815,4.32,-50
E1041,Finance,M8,2024-01-01,35,4.170017409205192,2.542530907767709,4.387204409465446,3.6162597912832593,5.0,3.4577695209869925,2.817571873422917,3.670115381508236,2.617158560148004,4.525769618155117,2.554441867620576,4.019920306828211,3.61,100
E1041,Finance,M8,2024-04-01,38,2.5455317261006623,3.7757915368243506,5.0,4.252453524005056,3.3955544765245462,3.9781575577426413,4.012611810431113,4.330841242090384,3.0431991457034213,4.414797091693131,2.1069258578780574,3.5590808133453327,3.7,-100
E1041,Finance,M8,2024-07-01,41,3.6582083102839187,4.4433287782498665,4.015841596873808,3.0161058623005994,3.3105048119280895,4.139076006683185,3.9446528606948106,3.5946131232549776,3.6634163473416144,4.4873175980115025,3.6376151989915497,3.938336129179649,3.82,30
E1041,Finance,M8,2024-10-01,44,5.0,3.003422154181254,2.703710087897739,4.548512765359025,3.5249498570941276,3.777233730580166,3.45319053530822,3.8181399014627413,5.0,4.561489921032684,4.603556458320884,3.0086410609451484,3.92,90
E1042,Finance,M4,2023-01-01,34,3.1941923844129914,2.012644938360201,3.433433425242072,4.669692230469961,4.36186256102386,3.844940715933513,3.984389801397363,3.5177801201972163,4.143331217681249,4.53611479563643,2.868879248812669,4.209753381486144,3.73,50
E1042,Finance,M4,2023-04-01,37,4.652704409668267,3.709429797725641,4.490490428484408,5.0,3.9269600449091757,4.275314935003727,3.483360041437026,4.126875813821435,4.322190137487612,4.1363896381890966,3.2862132762038003,4.144453239927816,4.13,30
E1042,Finance,M4,2023-07-01,40,5.0,4.314045035160169,4.673391032350288,3.8340916209911606,4.524930167596597,4.195487486751568,3.334362489218938,4.222964703359212,3.305812335591783,3.5569838075806457,4.132529815104662,4.208070991366087,4.11,-50
E1042,Finance,M4,2023-10-01,43,3.1675372744460097,4.737790039828013,4.400404394810331,3.5066900950723814,2.9236906424855773,3.8985667946429983,3.6878394002971877,4.079198319937116,3.7458183371911034,2.594780197478493,3.728157143189189,3.786066622252181,3.69,90
E1042,Finance,M4,2024-01-01,46,4.443562717341841,3.511260227772265,5.0,2.66185161454377,4.917817248461837,3.8429767203853267,4.601709410640489,4.055861038841114,4.797688875217828,3.7288466248130323,3.2309657023755314,4.994353001089744,4.15,30
E1042,Finance,M4,2024-04-01,49,3.920563547882501,4.1550909315369475,4.864326339831356,3.2776313305338958,4.41684362834748,3.5870736704759763,3.9074814510489397,4.050595275769002,2.949844696987145,3.4548140700256957,4.945751024689198,4.620333832009357,4.01,-100
E1042,Finance,M4,2024-07-01,52,3.9561522958709356,4.170186420959025,3.7940302460544797,4.949608370079588,3.8597531955440854,4.1622894644943935,4.8022211008994455,3.4558399606078654,5.0,2.9286770131796365,5.0,3.739127091233618,4.15,50
E1042,Finance,M4,2024-10-01,55,3.8301108765223026,2.67699288017194,3.681643697835615,3.272135428281181,3.5746475582385693,3.9038823239477844,4.670454130131034,4.145322345980438,4.21537365738078,3.2331364278081063,3.3834721372780887,5.0,3.8,70
E1043,Customer Success,M9,2023-01-01,57,3.4853592756657275,5.0,3.8298571607833933,4.001601555300453,4.749255612160951,4.89032469535706,3.922431207804639,3.728229862534923,3.960855686034451,4.236570269762483,4.623912580808829,4.002960901295906,4.2,-50
E1043,Customer Success,M9,2023-04-01,60,4.433220408616208,5.0,4.2669167285853495,4.2181569992033445,2.936762422436953,2.158488904219656,4.271863010461118,3.9336230381033896,3.6396521275596805,4.170471142930441,3.957717389562164,4.789446175443729,3.98,50
E1043,Customer Success,M9,2023-07-01,63,4.060277607781284,3.4771537004508826,4.693116367271502,3.8480082475376585,4.368575678570615,3.6658125056650395,3.545121180151795,4.058917761129988,4.00898005048058,4.335878924756783,3.81194797268318,2.714548151360722,3.88,30
E1043,Customer Success,M9,2023-10-01,66,3.697058281488128,4.555672927000671,3.7918367445298253,3.8275316182398162,4.690463554134156,3.501618740918754,2.92003774722997,3.887558216332154,3.6610782341258843,3.323627576172722,3.8772350808709164,4.344053953072748,3.84,70
E1043,Customer Success,M9,2024-01-01,69,3.993498006902529,4.214886750880367,5.0,3.759984796909705,4.194844044251269,3.6435506461806058,3.407548196079119,3.590564642607561,3.664868999934818,4.251633058282988,5.0,3.498769594606912,4.02,0
E1043,Customer Success,M9,2024-04-01,72,3.7083622860691765,3.9558138908221263,4.277059194096823,4.184485568368349,4.898867055763682,2.301525550625354,2.3291490908630292,3.6528852795928954,4.768110131280596,2.9040463778760826,1.89465736221437,4.399825584353446,3.61,50
E1043,Customer Success,M9,2024-07-01,75,4.1705600565919,3.236854115240399,3.3101222794953493,3.3211793962557277,4.077374722231758,3.561579306671895,4.345844743282864,2.0017613359669264,3.4002036944105405,3.211762227362265,3.8205615251392553,3.6233665690569032,3.51,0
E1043,Customer Success,M9,2024-10-01,78,4.558490645927036,2.6984642598379596,4.031844033431526,4.390835496248194,5.0,3.6627638202345674,4.227121023046762,2.7372960452063446,2.3256306569808833,4.59134206304719,3.996107794446351,4.824958882858896,3.92,90
E1044,Customer Success,M21,2023-01-01,38,3.0386179777211755,4.3639314976701264,5.0,4.293793925850086,4.193607053913734,4.0059892565770445,2.9003829800118615,4.948901054997243,3.572399652136454,4.353138279468112,2.9058759854001224,3.1743782348445535,3.9,20
E1044,Customer Success,M21,2023-04-01,41,5.0,3.7568883977295098,5.0,3.9452385386590376,2.7106715589294996,4.624447319812204,3.5870753775710744,4.4890821694619305,4.017647607278057,2.9198172404399907,4.115006335759398,5.0,4.1,100
